date	open	high	low	close	volume	split	dividend	absoluteChange	percentChange	
2013-01-02	24.393061562524927	24.822737509314358	24.30354574027713	24.724271	52899300		
2013-01-03	24.733221235483963	24.75112529541284	24.31249775853211	24.393062	48294400		
2013-01-04	24.4109648605086	24.47362593642483	23.927579417726253	23.936531	52521100		
2013-01-07	23.96338576308034	24.061852273000145	23.847014298284442	23.891774	37110400		
2013-01-08	23.945482540319492	23.981289764509974	23.68588575967743	23.76645	44703100		
2013-01-09	23.91862637380707	23.94548201515049	23.775401060819252	23.900725	49047900		
2013-01-10	23.85596695978711	24.151369177300424	23.533710890385372	23.685886	71431300		
2013-01-11	23.712741205739846	24.106610821841226	23.524758875031495	24.017095	55512100		
2013-01-14	24.07975647749187	24.240884959497393	23.954434324820912	24.070804	48324400		
2013-01-15	24.01709576137801	24.428869450059697	24.01709576137801	24.357255	48244500		
2013-01-16	24.303545508374796	24.375158165489715	24.178223358423697	24.205079	41077400		
2013-01-17	24.33935340084631	24.589995917318827	24.22298103952066	24.393062	51685900		
2013-01-18	24.258788264220183	24.428869224699522	24.205079665066496	24.393062	52167700		
2013-01-22	24.4378188396484	24.572094364771495	24.16927226519337	24.303546	58650600		
2013-01-23	24.348304134987863	24.742171955903984	24.348304134987863	24.715319	50387700		
2013-01-24	24.79588386641711	25.12709151636234	24.589995683198502	24.733221	101739300		
2013-01-25	24.688464421393988	25.270317281216546	24.518383459518382	24.957011	81847700		
2013-01-28	25.07338182228592	25.27031663131494	24.849592266571122	24.983866	56056500		
2013-01-29	24.903301936451264	25.18080009234623	24.706367126026418	25.073382	49242600		
2013-01-30	25.073382318491923	25.23451169695357	24.849592758348297	24.930157	43580500		
2013-01-31	24.87644779437691	25.037574483436487	24.527335193903998	24.572094	50530000		
2013-02-01	24.769028854278556	25.109188095174723	24.661608968787323	25.00177	55565900		
2013-02-04	24.948060027517563	25.082332862888745	24.545237940771216	24.563142	50540000		
2013-02-05	24.724270881340036	24.760076314909092	24.491529744612762	24.616851	35410400		
2013-02-06	24.50943143402977	24.652658541098244	24.39306175932699	24.473626	41889600		
2013-02-07	24.48257717989087	24.51838261333213	24.258787626144155	24.419917	38028300		
2013-02-08	24.482578244376707	24.80483432062524	24.446771019062144	24.661609	33318500		
2013-02-11	24.751124877920855	24.992817598247754	24.616851144405917	24.939109	32247700		
2013-02-12	24.957011	25.06443088466395	24.840641323193736	24.957011	35990900		
2013-02-13	25.001769282134525	25.1628986581658	24.957010475622678	25.091286	41715600		
2013-02-14	24.99281811580535	25.11813937452292	24.948061098865082	25.100238	32663200		
2013-02-15	25.100237642034344	25.207655734380577	24.957010535045267	25.073382	49650900		
2013-02-19	25.163638176348066	25.3531786846053	25.091432612276563	25.317075	38781400		$0.230
2013-02-20	25.389280275425396	25.452461948408757	25.118510315805153	25.154614	44110200		
2013-02-21	25.037278379046924	25.037278379046924	24.576967925791198	24.811636	49078500		
2013-02-22	24.983124438040345	25.05533	24.802610533141213	25.05533	31425900		
2013-02-25	25.244868914205412	25.317074476784676	24.703329	24.703329	48011800		
2013-02-26	24.712352890183347	24.91091908984585	24.676251011463247	24.703329	49923300		
2013-02-27	24.74845678203728	25.271947115136534	24.66722552345291	25.100458	36394700		
2013-02-28	25.163637562309557	25.2448688199078	25.037278730837365	25.091432	35840200		
2013-03-01	25.01922620515044	25.253895183044893	24.838713203623854	25.226819	34849700		
2013-03-04	25.136561143872118	25.407332	25.00117661837769	25.407332	38157500		
2013-03-05	25.533693729024584	25.759336118795307	25.41635878377425	25.587847	41432200		
2013-03-06	25.4614854406131	25.479537733713066	25.07338234934774	25.353178	51448500		
2013-03-07	25.371230718889013	25.524667540972764	25.28097286215256	25.398306	29196700		
2013-03-08	25.497589383928574	25.569794946785713	25.235843316001894	25.271947	37667800		
2013-03-11	25.217793867844282	25.24486914892418	24.974099189303942	25.154614	36627500		
2013-03-12	25.12753613185238	25.226819684368184	24.947021320289643	25.190716	39255200		
2013-03-13	25.15461342656665	25.289997952005727	25.046304181590255	25.199741	29093400		
2013-03-14	25.271947166735867	25.41635829340293	25.208767298819026	25.398306	55914800		
2013-03-15	25.299025304530158	25.41635844306853	25.253895924611413	25.308051	92710300		
2013-03-18	25.163637799209823	25.524667419295515	25.100457931594164	25.362204	44809400		
2013-03-19	25.38025672939709	25.470511879545423	25.299025469638394	25.43441	51901600		
2013-03-20	25.578820390536723	25.714205819562146	25.434409266242938	25.560769	35447800		
2013-03-21	25.37123	25.59687237902375	25.31707402389527	25.37123	34233200		
2013-03-22	25.44343573124209	25.57882025699115	25.36220357168142	25.497589	28720900		
2013-03-25	25.542716831805468	25.5878462109375	25.235843191180468	25.416358	44154000		
2013-03-26	25.488563562499998	25.578820515624997	25.37123042600703	25.416358	27824300		
2013-03-27	25.39830520676055	25.678103561078412	25.344151938521257	25.605898	36047400		
2013-03-28	25.560768935310417	25.86764257365807	25.506614763837305	25.822515	55453800		
2013-04-01	25.849590280597507	25.86764257365807	25.59687261886202	25.822515	29201100		
2013-04-02	25.804463298071642	26.039131379830952	25.741283429905675	25.994002	28456500		
2013-04-03	25.948874114106236	26.129388923556508	25.759335414450995	25.777385	35062800		
2013-04-04	25.623948492885	25.82251559802409	25.515641049999996	25.813489	45263200		
2013-04-05	25.47051082737781	25.975951561247193	25.371229985801953	25.903746	50927300		
2013-04-08	25.930822734872333	25.930822734872333	25.69615375325418	25.804463	34759500		
2013-04-09	25.93082193141432	26.91462269386617	25.88569345607249	26.725084	77733800		
2013-04-10	26.688980737484126	27.36590787827253	26.643852261431565	27.329806	71116700		
2013-04-11	26.264773221673355	26.355031076894676	25.930822496861698	26.120363	130923200		
2013-04-12	26.039131269915554	26.19256809195665	25.86764305704609	25.984978	62886300		
2013-04-15	25.858616317231917	26.15646425387019	25.732256586536895	25.89472	56332900		
2013-04-16	26.084260033975145	26.300875823729264	25.90374702627497	26.147439	52797300		
2013-04-17	26.03913139091225	26.21062050714811	25.813489004509197	26.02108	52840700		
2013-04-18	26.12938912662692	26.15646531029992	25.72323193041918	25.984978	56906600		
2013-04-19	26.734110472606485	27.29370268055089	26.725084777275615	26.869495	99790700		
2013-04-22	27.34785623982423	28.14211833992864	27.320780056114174	27.826219	137904000		
2013-04-23	27.70888585681791	27.889398862745097	27.420061798084056	27.618628	59126900		
2013-04-24	27.63668061226728	28.810020128463474	27.618628318639797	28.665609	90946600		
2013-04-25	28.620478207935218	29.64038265496611	28.46704319665084	28.828071	110700200		
2013-04-26	28.79196774482643	28.864173306568944	28.385812362594326	28.692686	47799300		
2013-04-29	28.701709882413287	29.495971963938306	28.674633699336596	29.432793	59116400		
2013-04-30	29.387665155600615	29.88407840311803	29.13494387899812	29.87505	75165200		
2013-05-01	29.721614699217152	29.85700193420385	29.423764948413293	29.532076	54330900		
2013-05-02	29.450845045512853	29.938229890277086	29.234226550385834	29.929206	46059500		
2013-05-03	29.99238511989339	30.254130280434147	29.85700149716653	30.227055	46784600		
2013-05-06	30.163872246416474	30.606133126518518	30.01043722962963	30.461722	40978300		
2013-05-07	30.371466543311843	30.497825375165615	30.001413035357878	30.064592	43078300		
